43101 ,622 ,592 ,820 
43132 ,616 ,593 ,788 
43160 ,632 ,576 ,778 
43191 ,617 ,573 ,805 
43221 ,628 ,586 ,827 
43252 ,660 ,600 ,801 
43282 ,667 ,617 ,872 
